"a" "alphahi" "gammahi" "sigmavar"
"435" 2.91 6.34104180917544 1.14753267798565 28.199946842886
"436" 2.92 6.34498554770263 1.14416866813844 28.2465834643668
"437" 2.93 6.34890740909521 1.1408246636209 28.2930520642431
"438" 2.94 6.3528088293453 1.13750109573817 28.3394045037223
"439" 2.95 6.3566835302912 1.13419445612169 28.3853635839849
"440" 2.96 6.36053448320323 1.13090605754514 28.4310520622533
"441" 2.97 6.36436363179072 1.12763673874261 28.4765549122048
"442" 2.98 6.36817037770858 1.12438575706261 28.5218242118118
"443" 2.99 6.37195410751927 1.12115263619171 28.5668336472513
"444" 3 6.37571513350252 1.11793730216894 28.6115907443376
