"sigmap" "alphahi" "gammahi" "alpharep" "gammarep" "alphalo" "gammalo" "eqhiS" "eqhiI" "eqloS" "eqloI"
"206" 0.12 3.35471119314972 3.21546432015445 NA NA NA NA 0.982675590948324 0.259853914776805 NA NA
"207" 0.121 3.36610019812323 3.21055654798928 NA NA NA NA 0.982752757590446 0.258937937536677 NA NA
"208" 0.122 3.37751632299275 3.20559474902325 NA NA NA NA 0.982828484671941 0.258028402859691 NA NA
"209" 0.123 3.38895986311906 3.20057896933333 NA NA NA NA 0.982902797926904 0.257125234228065 NA NA
"210" 0.124 3.40043111441477 3.19550924837264 NA NA NA NA 0.982975722518097 0.256228356483688 NA NA
"211" 0.125 3.41193037341579 3.19038561901366 NA NA NA NA 0.983047283046554 0.255337695795112 NA NA
"212" 0.126 3.42345793734716 3.18520810760612 NA NA NA NA 0.983117503562873 0.254453179625931 NA NA
"213" 0.127 3.43501410419425 3.17997673411483 NA NA NA NA 0.983186407589228 0.253574736703591 NA NA
"214" 0.128 3.44659917274416 3.17469151208589 NA NA NA NA 0.983254018117401 0.252702296991502 NA NA
"215" 0.129 3.45821344266734 3.16935244879737 NA NA NA NA 0.983320357633286 0.251835791658728 NA NA
"216" 0.13 3.46985721456684 3.16395954527505 NA NA NA NA 0.983385448121967 0.250975153053097 NA NA
"217" 0.131 3.48153079005359 3.15851279633921 NA NA NA NA 0.983449311078583 0.250120314673107 NA NA
"218" 0.132 3.49323447179379 3.15301219069943 NA NA NA NA 0.983511967523629 0.249271211142624 NA NA
"219" 0.133 3.50496856358129 3.14745771096331 NA NA NA NA 0.983573438008878 0.248427778184554 NA NA
"220" 0.134 3.51673337038609 3.14184933369172 NA NA NA NA 0.983633742627815 0.247589952596935 NA NA
"221" 0.135 3.52852919842772 3.13618702944755 NA NA NA NA 0.98369290102693 0.246757672227911 NA NA
"222" 0.136 3.54035635523421 3.13047076284919 NA NA NA NA 0.983750932416769 0.24593087595244 NA NA
"223" 0.137 3.5522151496865 3.12470049258482 NA NA NA NA 0.98380785557702 0.245109503650692 NA NA
"224" 0.138 3.56410589210444 3.1188761714454 NA NA NA NA 0.98386368886688 0.244293496184143 NA NA
"225" 0.139 3.57602889428992 3.11299774637994 NA NA NA NA 0.983918450235477 0.243482795375268 NA NA
"226" 0.14 3.58798446958198 3.10706515851332 NA NA NA NA 0.983972157228346 0.242677343987008 NA NA
"227" 0.141 3.59997293295267 3.10107834314215 NA NA NA NA 0.984024826993957 0.241877085700069 NA NA
"228" 0.142 3.61199460101763 3.0950372298258 NA NA NA NA 0.984076476296689 0.241081965096494 NA NA
"229" 0.143 3.62404979212884 3.08894174233063 NA NA NA NA 0.98412712151668 0.240291927638322 NA NA
"230" 0.144 3.63613882643683 3.08279179870624 NA NA NA NA 0.984176778664581 0.239506919648768 NA NA
"231" 0.145 3.64826202593869 3.0765873112774 NA NA NA NA 0.984225463384593 0.238726888294914 NA NA
"232" 0.146 3.66041971454476 3.07032818663517 NA NA NA NA 0.984273190958793 0.237951781569657 NA NA
"233" 0.147 3.67261221814569 3.06401432571178 NA NA NA NA 0.984319976322222 0.237181548274064 NA NA
"234" 0.148 3.6848398646636 3.05764562372965 NA NA NA NA 0.984365834060893 0.236416138001336 NA NA
"235" 0.149 3.69710298411918 3.05122197021072 NA NA NA NA 0.984410778418686 0.235655501120149 NA NA
"236" 0.15 3.70940190871539 3.04474324901501 NA NA NA NA 0.984454823309189 0.234899588757408 NA NA
"237" 0.15 3.70940190871539 3.04474324901501 NA NA NA NA 0.984454823309189 0.234899588757408 NA NA
"238" 0.16 3.83442793803873 2.97690402486803 NA NA NA NA 0.984848902756715 0.22759047818937 NA NA
"239" 0.17 3.96342540507162 2.90338182855765 NA NA NA NA 0.985165781857099 0.220704727039904 NA NA
"240" 0.18 4.09676576923824 2.82397085680015 NA NA NA NA 0.985414875457977 0.214204319538293 NA NA
"241" 0.19 4.23486498898118 2.73839696181916 NA NA NA NA 0.98560284549383 0.208055794247807 NA NA
"242" 0.2 4.37818558880029 2.64631752557615 NA NA NA NA 0.985734070237265 0.202229850088838 NA NA
"243" 0.21 4.5272476157749 2.54731238300044 NA NA NA NA 0.985810724073314 0.196700693683711 NA NA
"244" 0.22 4.68264224868159 2.44087120975152 NA NA NA NA 0.985832748585961 0.191445514618157 NA NA
"245" 0.23 4.84504905280733 2.32637634811944 NA NA NA NA 0.985797703577115 0.186444061653287 NA NA
"246" 0.24 5.01527145375698 2.20306745398922 NA NA NA NA 0.985700173663514 0.18167795048601 NA NA
"247" 0.25 5.19421557722409 2.070056348619 NA NA NA NA 0.985532485899855 0.17713177069574 NA NA
"248" 0.26 5.38300430970407 1.92621534108649 NA NA NA NA 0.98528222607095 0.172790792770947 NA NA
"249" 0.27 5.58298384296046 1.77016040163989 NA NA NA NA 0.984932345455466 0.168642160313199 NA NA
"250" 0.28 5.79582146897478 1.60014433854966 NA NA NA NA 0.984459490282805 0.164674497820958 NA NA
"251" 0.29 6.02368754451532 1.41385897908816 NA NA NA NA 0.983822739178847 0.160878348593174 NA NA
"252" 0.3 6.26875918053963 1.20891406572756 NA NA NA NA 0.983008104984127 0.157240889711954 NA NA
"253" 0.3 6.26875918053963 1.20891406572756 NA NA NA NA 0.983008104984127 0.157240889711954 NA NA
"254" 0.301 6.29437362164597 1.1872207543015 NA NA NA NA 0.982916968410317 0.156885795407046 NA NA
"255" 0.302 6.32031445819272 1.16518010215857 NA NA NA NA 0.982817390168702 0.156533030613288 NA NA
"256" 0.303 6.34649063086746 1.14288521034975 NA NA NA NA 0.98271383716812 0.156181942541079 NA NA
"257" 0.304 6.37285992477298 1.12037840638592 NA NA NA NA 0.982609042562521 0.155832144083912 NA NA
"258" 0.305 6.39950742411134 1.09757314009472 NA NA NA NA 0.982497778020585 0.155484177468155 NA NA
"259" 0.306 6.42635953874652 1.07454356451348 NA NA NA NA 0.982383609725053 0.155137506066111 NA NA
"260" 0.307 6.45346519791399 1.05123963918966 NA NA NA NA 0.982263986337094 0.154792418159993 NA NA
"261" 0.308 6.48076381855831 1.02772228287078 NA NA NA NA 0.982141797080716 0.15444848611148 NA NA
"262" 0.309 6.50832572714382 1.00391956140865 NA NA NA NA 0.982014935750819 0.154106126829236 NA NA
"263" 0.31 6.53603651156962 0.979947072293984 NA NA NA NA 0.981887294611366 0.153764693702461 NA NA
"264" 0.311 6.564030738655 0.955667572885233 NA NA NA NA 0.981755457532515 0.153424703478719 NA NA
"265" 0.312 6.59223695275748 0.931153071503409 NA NA NA NA 0.981621038407944 0.153085982384882 NA NA
"266" 0.313 6.62067315370003 0.906384329430384 NA NA NA NA 0.981486951622178 0.152748494430351 NA NA
"267" 0.314 6.64937368406511 0.881326333670867 NA NA NA NA 0.981347556898685 0.152412427919211 NA NA
"268" 0.315 6.67833694355671 0.855979333726585 NA NA NA NA 0.981209466508213 0.1520777320485 NA NA
"269" 0.316 6.70761028836548 0.830295030276595 NA NA NA NA 0.981066490957926 0.151744629944317 NA NA
"270" 0.317 6.73719126406094 0.804274937397715 NA NA NA NA 0.98092084555576 0.151413060393886 NA NA
"271" 0.318 6.76716582973485 0.777830877901872 NA NA NA NA 0.980769811072237 0.15108342400445 NA NA
"272" 0.319 6.79750772071764 0.75098879590441 NA NA NA NA 0.980612997599469 0.150755543485638 NA NA
"273" 0.32 6.82814204000338 0.723823914158387 NA NA NA NA 0.980453332571161 0.150428949755425 NA NA
"274" 0.321 6.85925131303275 0.696149764349151 NA NA NA NA 0.980283413881964 0.15010453285821 NA NA
"275" 0.322 6.89076044256289 0.668041783860544 NA NA NA NA 0.980104560320349 0.149781829241847 NA NA
"276" 0.323 6.92264171460611 0.639527121516868 NA NA NA NA 0.979917402772581 0.149460645704928 NA NA
"277" 0.324 6.95487349742561 0.610626765489171 NA NA NA NA 0.979721998159234 0.149140827910608 NA NA
"278" 0.325 6.98743148091686 0.581364293193588 NA NA NA NA 0.979519729515471 0.148822217137812 NA NA
"279" 0.326 7.02035165894254 0.551701732503469 NA NA NA NA 0.979310526590845 0.148504939928874 NA NA
"280" 0.327 7.05348729726668 0.521787721228927 NA NA NA NA 0.979097766117255 0.148188301915904 NA NA
"281" 0.328 7.08696668961997 0.491489911421906 NA NA NA NA 0.978880258891607 0.14787284973568 NA NA
"282" 0.329 7.12080702175259 0.460789490836451 NA NA NA NA 0.978657144321858 0.147558624592349 NA NA
"283" 0.33 7.15495842854916 0.429735823690396 NA NA NA NA 0.978432284355351 0.147245383235488 NA NA
"284" 0.331 7.18953675400026 0.398208803504172 NA NA NA NA 0.978204674344361 0.146933574634857 NA NA
"285" 0.332 7.22456855885943 0.366179794539618 NA NA NA NA 0.977972006650708 0.146623251885781 NA NA
"286" 0.333 7.26018117773565 0.333516493911298 NA NA NA NA 0.977731425718254 0.146314867057722 NA NA
"287" 0.334 7.29629435884622 0.300299256483718 NA NA NA NA 0.977483843386238 0.146008056639371 NA NA
"288" 0.335 7.33313802141177 0.266290027019183 NA NA NA NA 0.977223293245759 0.145703522922277 NA NA
"289" 0.336 7.3707102900394 0.231488529633919 NA NA NA NA 0.976945083189255 0.145401251990141 NA NA
"290" 0.337 7.40885681568085 0.196050533788819 NA NA NA NA 0.976654808512612 0.14510053426124 NA NA
"291" 0.338 7.44764042160058 0.159909083790223 NA NA NA NA 0.976348474429704 0.144801521995548 NA NA
"292" 0.339 7.4869233066883 0.123203577250693 NA NA NA NA 0.976027691228163 0.144503646934846 NA NA
"293" 0.34 7.52671413799312 0.0859223523300722 NA NA NA NA 0.975694276266554 0.144206885489637 NA NA
"294" 0.341 7.56688850974477 0.0481911558834817 NA NA NA NA 0.975352577634728 0.143910774049603 NA NA
"295" 0.342 7.60751534543299 0.00993617310872551 NA NA NA NA 0.975003403788545 0.143615520983945 NA NA
"296" 0.343 7.64848769412664 0 NA NA NA NA 0.977900852130721 0.143309660263744 NA NA
"297" 0.344 7.69080929649348 0 NA NA NA NA 0.982062465198587 0.14299290072342 NA NA
"298" 0.345 7.73177503799226 0 NA NA NA NA 0.986100356342838 0.142691421407349 NA NA
"299" 0.346 7.78045099987106 0 NA NA NA NA 0.990904006000283 0.142341956256628 NA NA
"300" 0.347 7.82399487843951 0 NA NA NA NA 0.995200788733542 0.142037659188559 NA NA
"301" 0.348 7.8699089818484 0 NA NA NA NA 0.999723058048577 0.141724644505365 NA NA
"302" 0.349 7.91887238729785 0 NA NA NA NA 1.0045343169405 0.141395545976496 NA NA
"303" 0.35 7.9650158250671 0 NA NA NA NA 1.00906165032962 0.141087063130408 NA NA
