"mu" "alphahi" "gammahi" "alpharep" "gammarep" "alphalo" "gammalo"
"275" 0.6365 2.89957616547927 7.56501792567924 1.61422235474869 1.45651448899897 1.37256503610174 0
"276" 0.637 2.89819892115249 7.5565889839958 1.61375941798289 1.45475176344407 1.37224138727376 0
"277" 0.6375 2.89682278754927 7.54817031401213 1.61329616261374 1.4529883053652 1.37191786458829 0
"278" 0.638 2.89544776183812 7.53976188987036 1.61283127558164 1.45121966969835 1.37159452371372 0
"279" 0.6385 2.89407384264861 7.5313636954894 1.61236909840959 1.4494605575859 1.37127132160581 0
"280" 0.639 2.89270102859598 7.52297571254299 1.61190645727702 1.44770021676489 1.37094823635884 0
"281" 0.6395 2.89132931728868 7.5145979189963 1.6114434713391 1.4459390556925 1.37062526021756 0
"282" 0.64 2.88995870650631 7.50623029165275 1.61098018208969 1.44417721504856 1.37030248401334 0
"283" 0.6405 2.88858919523636 7.4978728164481 1.61051683328618 1.44241552031638 1.36997983874284 0
"284" 0.641 2.88722078167415 7.48952547366325 1.61005346620087 1.44065411052724 1.36965731096323 0
"285" 0.6415 2.88585346362669 7.48118824214487 1.60959010680593 1.43889307389703 1.36933490999085 0
"286" 0.642 2.88448723974405 7.47286110417865 1.60912632802652 1.43713096699795 1.36901269798288 0
"287" 0.6425 2.88312210757259 7.46454403720205 1.60866176099824 1.43536654611221 1.36869060271862 0
"288" 0.643 2.88175806679193 7.45623702969975 1.60819871031317 1.4336075958257 1.36836863633179 0
"289" 0.6435 2.88039511352886 7.44794005150174 1.60773532126253 1.43184784786039 1.36804681203322 0
"290" 0.644 2.87903324777289 7.43965309236986 1.60727167458691 1.43008757793913 1.36772516387779 0
"291" 0.6445 2.87767246667181 7.43137612771765 1.60680792016378 1.42832729245781 1.36740363648764 0
"292" 0.645 2.87631276943832 7.42310914407827 1.6063440581995 1.42656699216406 1.36708223415986 0
"293" 0.6455 2.87495415407281 7.41485212060018 1.60588006432659 1.42480659521271 1.3667609945588 0
"294" 0.646 2.87359661806298 7.40660503432462 1.60541613122406 1.42304675216994 1.36643991737602 0
"295" 0.6465 2.87224016046336 7.39836787093893 1.60495214043761 1.42128706260853 1.36611896327227 0
"296" 0.647 2.87088477919392 7.39014060964502 1.60448750064237 1.41952553452707 1.36579812582054 0
"297" 0.6475 2.86953047256646 7.38192323148629 1.60402366418701 1.4177670633733 1.365477493475 0
"298" 0.648 2.86817723869527 7.37371571829404 1.60355964683636 1.41600833044034 1.3651569807655 0
"299" 0.6485 2.86682507655508 7.36551805349905 1.6030954535473 1.41424935379651 1.36483660489684 0
"300" 0.649 2.86547398379184 7.35733021689187 1.60263117854726 1.41249045135511 1.36451635777357 0
"301" 0.6495 2.86412395849917 7.34915218753415 1.60216685036277 1.41073171924358 1.36419630990841 0
"302" 0.65 2.86277499993703 7.34098395211877 1.60170233321403 1.40897270067254 1.36387638163682 0
"303" 0.6505 2.86142710502515 7.33282548506071 1.60123800018476 1.40721465141841 1.36355658769572 0
"304" 0.651 2.86008027306267 7.3246767739092 1.6007727795042 1.40545396646133 1.36323694349453 0
"305" 0.6515 2.85873450228636 7.31653779956194 1.60030858515861 1.40369708401125 1.36291748036052 0
"306" 0.652 2.85738979073512 7.3084085423478 1.5998441100531 1.40193960586411 1.36259814224235 0
"307" 0.6525 2.85604613669595 7.30028898400563 1.59937946478718 1.40018190609008 1.36227892897376 0
"308" 0.653 2.85470353864146 7.29217910647934 1.59891471439106 1.39842420362432 1.36195990110309 0
"309" 0.6535 2.85336199490389 7.2840788922784 1.59845003191027 1.39666707977282 1.36164102971756 0
"310" 0.654 2.85202150336442 7.275988320685 1.5979849347479 1.39490891374274 1.36132228463038 0
"311" 0.6545 2.85068206295927 7.26790737833316 1.59751856117258 1.39314681491646 1.36100368536627 0
"312" 0.655 2.84934367199043 7.25983604460983 1.59705451091903 1.39139286744642 1.3606852626082 0
"313" 0.6555 2.84800632798245 7.25177429842494 1.59658993683484 1.38963750922722 1.36036697973576 0
"314" 0.656 2.84667003049574 7.24372212885033 1.59612504292809 1.38788142906097 1.3600488330706 0
"315" 0.6565 2.84533477666101 7.23567951112062 1.59565997861887 1.3861251289071 1.35973048559375 0
"316" 0.657 2.84400056577722 7.22764643245208 1.59519485146723 1.38436896931959 1.35941182973575 0
"317" 0.6575 2.84266739582298 7.21962287314692 1.59472951320862 1.38261245374714 1.35909337771995 0
"318" 0.658 2.84133526459764 7.21160881262701 1.59426459780513 1.38085770704029 1.35877503979402 0
"319" 0.6585 2.84000417125549 7.20360423693196 1.59379688963458 1.37909395662622 1.35845684276694 0
"320" 0.659 2.83867411395885 7.19560912741527 1.59333254552998 1.37734183061247 1.35813877102681 0
"321" 0.6595 2.83734509140463 7.18762346933821 1.59286769795116 1.37558836492216 1.3578208831364 0
"322" 0.66 2.83601710094164 7.17964723873496 1.59240244952472 1.3738339096064 1.35750312608642 0
"323" 0.6605 2.83469014151857 7.17168042137876 1.59193698063678 1.37207906885454 1.35718551491127 0
"324" 0.661 2.83336421205798 7.16372300264495 1.59147146258249 1.37032441625676 1.35686803665172 0
"325" 0.6615 2.83203931001083 7.15577496028536 1.59100570018611 1.36856929896083 1.35655066063441 0
"326" 0.662 2.83071543445126 7.14783628068106 1.59054002028855 1.36681481069258 1.35623354160854 0
"327" 0.6625 2.82939258333913 7.13990694424721 1.59007417836559 1.36506013360813 1.3559165271668 0
"328" 0.663 2.8280707549743 7.13198693274214 1.5896083470428 1.36330584512293 1.35559964203339 0
"329" 0.6635 2.82674994789981 7.1240762305916 1.58914108164789 1.36154711901179 1.35528287782285 0
"330" 0.664 2.82543016069127 7.1161748209014 1.58867586164856 1.35979558171145 1.35496631452136 0
"331" 0.6645 2.82411139202696 7.10828268811137 1.58821022352339 1.35804299772829 1.35464989757071 0
"332" 0.665 2.82279363994211 7.10039981291278 1.58774437224818 1.35629005573763 1.35433360992277 0
"333" 0.6655 2.82147690216759 7.0925261749675 1.5872783326123 1.35453683858708 1.35401745565456 0
"334" 0.666 2.82016117840741 7.08466176413987 1.58681222907665 1.35278376251484 1.35370146368343 0
"335" 0.6665 2.81884646632127 7.07680655911943 1.58634601798875 1.35103068143389 1.35338565092564 0
"336" 0.667 2.81753276425282 7.06896054287127 1.58587973692271 1.34927772141623 1.35306996486059 0
"337" 0.6675 2.8162200708651 7.06112369969842 1.58541339946451 1.34752492767987 1.35275442036779 0
"338" 0.668 2.8149083845793 7.05329601282445 1.58494706234299 1.3457724895868 1.35243898694904 0
"339" 0.6685 2.81359770378905 7.04547746518714 1.58447966776656 1.34401688274134 1.35212379565901 0
"340" 0.669 2.81228802671762 7.03766803860181 1.58401361632691 1.34226610718913 1.35180873152495 0
"341" 0.6695 2.81097935213314 7.0298677183543 1.58354730358263 1.34051481419394 1.35149379750473 0
"342" 0.67 2.80967167820496 7.02207648671321 1.58308082418485 1.338763321023 1.35117898981594 0
"343" 0.6705 2.80836500363907 7.01429432820426 1.58261423137231 1.33701180551235 1.35086437838108 0
"344" 0.671 2.80705932694061 7.00652122531636 1.58214746081188 1.33526005364299 1.35054993054047 0
"345" 0.6715 2.80575464608353 6.99875716087152 1.58168078145093 1.33350896123295 1.35023561192379 0
"346" 0.672 2.80445095976453 6.99100211854552 1.58121391085718 1.33175758790034 1.34992142921169 0
"347" 0.6725 2.8031482668292 6.98325608422045 1.58074694250918 1.33000624519486 1.34960742689523 0
"348" 0.673 2.80184656517483 6.97551903862399 1.58027936543696 1.32825323609046 1.34929357971422 0
"349" 0.6735 2.80054585332905 6.96779096498479 1.57981287940575 1.32650420954459 1.34897988859176 0
"350" 0.674 2.79924613004092 6.96007184933427 1.5793460267138 1.32475431877231 1.34866633037119 0
"351" 0.6745 2.79794739359264 6.95236167389292 1.57887893269855 1.32300398313279 1.34835293622744 0
"352" 0.675 2.79664964262258 6.94466042334594 1.5784118859526 1.32125416102275 1.34803970702462 0
"353" 0.6755 2.79535287552702 6.93696808060997 1.57794467896589 1.31950416339191 1.34772664756711 0
"354" 0.676 2.79405709039783 6.92928462878556 1.57747591123285 1.31774934332466 1.34741372086296 0
"355" 0.6765 2.79276228636714 6.92161005369172 1.57700945079308 1.31600253904263 1.34710093190385 0
"356" 0.677 2.79146846154226 6.91394433766048 1.57654247416681 1.31425437518336 1.34678836037378 0
"357" 0.6775 2.79017561457847 6.90628746576384 1.57607517308538 1.31250549253023 1.34647591577668 0
"358" 0.678 2.78888374359905 6.89863941956034 1.5756077612798 1.31075660022449 1.34616362523227 0
"359" 0.6785 2.7875928478967 6.89100018780469 1.57514017590231 1.30900749023492 1.34585146442812 0
"360" 0.679 2.78630292493874 6.88336974835275 1.57467212337156 1.30725719028996 1.34553952555459 0
"361" 0.6795 2.7850139737866 6.87574808906491 1.57420331823438 1.30550475643288 1.34522771866681 0
"362" 0.68 2.78372599340147 6.86813519640224 1.57373655895152 1.30375945764056 1.34491606663824 0
"363" 0.6805 2.78243898167397 6.86053105031571 1.57326938325829 1.30201313407533 1.34460455300225 0
"364" 0.681 2.78115293668913 6.85293563354306 1.5728015806031 1.30026509322077 1.34429324165988 0
"365" 0.6815 2.77986785780031 6.84534893438029 1.57233377033873 1.29851738593548 1.34398207709265 0
"366" 0.682 2.77858374317037 6.83777093618912 1.57186584201259 1.29676964659391 1.34367106933152 0
"367" 0.6825 2.7773005913852 6.83020162240014 1.57139789894969 1.29502221715235 1.34336020542478 0
"368" 0.683 2.77601840106437 6.82264097805986 1.57092859118564 1.29327063467312 1.34304953252928 0
"369" 0.6835 2.77473717112617 6.81508899006849 1.57046117601964 1.2915256696728 1.34273901588214 0
"370" 0.684 2.77345689884533 6.8075456361413 1.56999335740978 1.28977972699844 1.34242865803842 0
"371" 0.6845 2.77217758390904 6.80001090686621 1.56952531379291 1.28803340006458 1.34211845006818 0
"372" 0.685 2.77089922454617 6.79248478468764 1.56905713019368 1.28628697027599 1.34180842206272 0
"373" 0.6855 2.76962181901793 6.78496725271902 1.56858880022108 1.28454041605104 1.3414985594081 0
"374" 0.686 2.76834536617004 6.77745829777725 1.56812043170951 1.28279409472916 1.34118885697633 0
"375" 0.6865 2.76706986437327 6.76995790306512 1.56765195193817 1.28104776582967 1.34087930991203 0
"376" 0.687 2.76579531271702 6.76246605633407 1.5671825408548 1.27929872489562 1.3405699347044 0
"377" 0.6875 2.76452170902752 6.75498273802721 1.56671457526295 1.27755481332635 1.34026072591374 0
"378" 0.688 2.7632490519819 6.7475079337889 1.56624625168767 1.27581007891454 1.33995169579678 0
"379" 0.6885 2.7619773404126 6.74004162984746 1.56577773342643 1.27406506261841 1.33964281056747 0
"380" 0.689 2.76070657297033 6.73258381147395 1.56530908064748 1.2723199636076 1.33933405241002 0
"381" 0.6895 2.75943674784217 6.72513446167645 1.56484032293043 1.27057487959805 1.33902556083151 0
"382" 0.69 2.75816786358542 6.71769356465947 1.5643714706526 1.26882984467643 1.33871718933918 0
"383" 0.6905 2.75689991923033 6.71026110827402 1.56390260275654 1.26708511913871 1.33840897529466 0
"384" 0.691 2.75563291294955 6.70283707554986 1.56343366087925 1.26534051106718 1.3381009031808 0
"385" 0.6915 2.75436684360962 6.69542145240816 1.56296479929267 1.26359652818198 1.33779306787384 0
"386" 0.692 2.75310170935853 6.68801422214333 1.56249550796829 1.26185149267166 1.33748536953134 0
"387" 0.6925 2.75183750924126 6.68061537123846 1.56202549226373 1.26010443728289 1.33717783132723 0
"388" 0.693 2.75057424212753 6.67322488732791 1.56155702653411 1.25836284145635 1.33687043300458 0
"389" 0.6935 2.74931190561773 6.66584275043331 1.56108772182866 1.25661884669018 1.33656327869074 0
"390" 0.694 2.74805049903057 6.65846894893792 1.56061881785687 1.25487653152855 1.3362562596966 0
"391" 0.6945 2.74679002066552 6.65110346666383 1.56014969709294 1.25313386486393 1.33594940386296 0
"392" 0.695 2.74553046923298 6.64374628946247 1.55968032413985 1.25139073190266 1.33564268755485 0
"393" 0.6955 2.74427184339293 6.63639740295576 1.55921110502239 1.24964846648924 1.33533621871185 0
"394" 0.696 2.74301414158794 6.62905679171461 1.55874159276604 1.24790560056877 1.33502988478701 0
"395" 0.6965 2.74175736246792 6.62172444078269 1.55827202457429 1.24616291392856 1.33472371834229 0
"396" 0.697 2.74050150495864 6.61440033805278 1.55780262503601 1.24442114326047 1.33441769135549 0
"397" 0.6975 2.7392465673415 6.60708446612552 1.55733141850001 1.24267380839498 1.33411191248764 0
"398" 0.698 2.73799254850722 6.59977681292372 1.55686246661292 1.24093423390654 1.33380627185804 0
"399" 0.6985 2.73673944627827 6.5924773596054 1.5563930912348 1.23919363006098 1.33350079958815 0
"400" 0.699 2.73548726038176 6.58518609635423 1.55592348404791 1.23745262956082 1.33319546844425 0
"401" 0.6995 2.73423598902179 6.57790300808223 1.55545378580541 1.23571169373356 1.33289035418629 0
"402" 0.7 2.73298563056432 6.57062807812308 1.55498387478879 1.23397042456539 1.33258544470514 0
"403" 0.7005 2.73173618355649 6.56336129170605 1.55451389965834 1.23222930887906 1.33228067555932 0
"404" 0.701 2.7304876474485 6.55610263914163 1.55404380190852 1.23048815599684 1.33197606802954 0
"405" 0.7015 2.72924002038209 6.54885210305831 1.55357390549112 1.2287480257799 1.33167166460543 0
"406" 0.702 2.7279933004101 6.54160966657518 1.55310179011977 1.22700099947806 1.33136743218664 0
"407" 0.7025 2.72674748696865 6.5343753189396 1.55263245683498 1.22526344293748 1.33106336989866 0
"408" 0.703 2.72550257855856 6.52714904585656 1.55216271010947 1.22352489376448 1.33075947703137 0
"409" 0.7035 2.7242585735116 6.51993083137811 1.55169269385778 1.2217858275626 1.33045577432077 0
"410" 0.704 2.72301547099982 6.5127206643905 1.55122249571067 1.22004653122621 1.3301522634716 0
"411" 0.7045 2.7217732693562 6.50551852818369 1.55075218320795 1.21830722587454 1.32984890904444 0
"412" 0.705 2.720531966963 6.4983244079839 1.55028170572167 1.21656774632771 1.32954569655705 0
"413" 0.7055 2.71929156300418 6.49113829224547 1.54981123752006 1.21482866247688 1.32924274906835 0
"414" 0.706 2.71805205580236 6.48396016533626 1.54934060813629 1.21308941744372 1.3289399561555 0
"415" 0.7065 2.7168134442719 6.47679001466066 1.54887006133272 1.21135080719287 1.32863732205023 0
"416" 0.707 2.71557572682006 6.46962782434475 1.54839858622953 1.20960953359585 1.32833482565723 0
"417" 0.7075 2.71433890227869 6.46247358210016 1.54792828894553 1.20787246976077 1.32803260922288 0
"418" 0.708 2.71310296936075 6.45532727397675 1.54745772655803 1.20613490472393 1.32773054266175 0
"419" 0.7085 2.71186792646241 6.44818888483126 1.54698695663113 1.20439702870191 1.32742863270216 0
"420" 0.709 2.71063377307663 6.44105840442908 1.5465161115754 1.20265927419892 1.32712690615166 0
"421" 0.7095 2.70940050681856 6.43393581409005 1.54604511242073 1.20092138358277 1.32682538019435 0
"422" 0.71 2.70816812680049 6.42682110254136 1.54557412820482 1.19918390804547 1.32652403780213 0
"423" 0.7105 2.70693663191998 6.41971425655874 1.5451019807079 1.19744301106981 1.32622286821201 0
"424" 0.711 2.70570602016791 6.41261525835228 1.54463150224862 1.19570791687521 1.32592187322266 0
"425" 0.7115 2.70447629139621 6.40552410180142 1.54416062464102 1.19397188722674 1.32562110699442 0
"426" 0.712 2.70324744381608 6.39844076990647 1.54368950714694 1.19223544390171 1.32532049836209 0
"427" 0.7125 2.70201947552419 6.39136524637177 1.54321821142489 1.19049878793581 1.32502005536684 0
"428" 0.713 2.70079238586535 6.38429751975023 1.54274685928153 1.18876231555749 1.32471981392082 0
"429" 0.7135 2.69956617332316 6.3772375773197 1.5422755024984 1.18702619568961 1.32441978856023 0
"430" 0.714 2.69834083641458 6.37018540311966 1.54180393137129 1.18528974626406 1.32411992321085 0
"431" 0.7145 2.69711637444754 6.36314098759042 1.54133181801563 1.18355190309839 1.32382022399109 0
"432" 0.715 2.69589278552386 6.35610431351052 1.54086073257977 1.18181776826772 1.32352074249825 0
"433" 0.7155 2.69467006890573 6.34907537114637 1.54038927861717 1.18008280237163 1.3232214642767 0
"434" 0.716 2.69344822304118 6.34205414466161 1.53991768465368 1.17834774999911 1.32292235163934 0
"435" 0.7165 2.6922272463512 6.33504062042335 1.53944603257325 1.17661287700699 1.32262339910549 0
"436" 0.717 2.69100713803464 6.32803478691158 1.53897403158047 1.17487724010789 1.32232469819806 0
"437" 0.7175 2.68978789623925 6.32103662851744 1.5385023140692 1.17314289203068 1.32202616140858 0
"438" 0.718 2.68856952047589 6.31404613457215 1.53802975109532 1.17140617002702 1.32172780715844 0
"439" 0.7185 2.68735200877883 6.30706329011165 1.53755828036165 1.16967335998564 1.32142961384148 0
"440" 0.719 2.68613536028679 6.30008808279037 1.53708650511294 1.16793992931365 1.32113168255703 0
"441" 0.7195 2.68491957358668 6.29312049913594 1.53661443221299 1.16620590336477 1.3208339120912 0
"442" 0.72 2.68370464749625 6.2861605267253 1.53614243773194 1.16447250087592 1.32053631981487 0
"443" 0.7205 2.68249058062783 6.279208151347 1.53567032120263 1.16273907194867 1.32023891003821 0
"444" 0.721 2.68127737172203 6.27226336019153 1.53519817799078 1.16100592589985 1.31994174113383 0
"445" 0.7215 2.68006501995162 6.26532614274277 1.5347239000894 1.15926624086879 1.31964474112947 0
"446" 0.722 2.67885352340003 6.25839648196587 1.5342525757107 1.1575364876214 1.31934791267607 0
"447" 0.7225 2.67764288131953 6.25147436785074 1.5337806814374 1.15580525530776 1.31905130844435 0
"448" 0.723 2.67643309228918 6.24455978639566 1.53330847683871 1.154073388749 1.31875489788272 0
"449" 0.7235 2.67522415478393 6.23765272371484 1.53283606165782 1.15234121193389 1.31845867410542 0
"450" 0.724 2.67401606825138 6.23075316974935 1.53236354147152 1.15060906588233 1.31816261831377 0
"451" 0.7245 2.67280883100778 6.22386111039525 1.53189097817977 1.14887715100362 1.31786681412208 0
"452" 0.725 2.67160244161316 6.21697653100151 1.53141830413888 1.14714524889994 1.31757118534534 0
"453" 0.7255 2.67039689914825 6.21009942047721 1.53094569732999 1.14541393452579 1.31727574439509 0
"454" 0.726 2.6691922024217 6.20322976686153 1.53047178135879 1.14367876462075 1.31698047130754 0
"455" 0.7265 2.66798834980692 6.19636755440398 1.52999953926134 1.14194937105981 1.31668546933329 0
"456" 0.727 2.6667853407686 6.18951277521717 1.52952692836811 1.14021915575639 1.31639062846442 0
"457" 0.7275 2.66558317332914 6.18266541198498 1.52905411399297 1.13848865506563 1.31609597761327 0
"458" 0.728 2.66438184641945 6.17582545242304 1.52858117136536 1.13675811228523 1.31580151631058 0
"459" 0.7285 2.6631813596358 6.16899288952887 1.52810816438556 1.13502773363032 1.31550730211527 0
"460" 0.729 2.66198171096707 6.16216770510638 1.52763507551022 1.13329746255231 1.31521326204086 0
"461" 0.7295 2.66078289897203 6.15534988659347 1.52716190777094 1.13156730914926 1.31491940022707 0
"462" 0.73 2.65958492353229 6.14853942672093 1.52668861342988 1.12983712000015 1.31462575452247 0
"463" 0.7305 2.65838778229327 6.14173630685179 1.52621484837272 1.12810578779543 1.31433234406722 0
"464" 0.731 2.65719147425446 6.13494051585225 1.52574187789625 1.12637738686799 1.31403910700624 0
"465" 0.7315 2.65599599915246 6.1281520461971 1.52526868159176 1.12464862976177 1.31374603407401 0
"466" 0.732 2.65480135475944 6.12137088017718 1.52479529744114 1.12291964087509 1.31345324764245 0
"467" 0.7325 2.65360754024871 6.11459700721982 1.52432188542854 1.12119093504196 1.31316062642365 0
"468" 0.733 2.65241455422293 6.10783041417632 1.52384826071642 1.11946191793211 1.31286819564669 0
"469" 0.7335 2.65122239561384 6.10107108951503 1.52337477225308 1.11773371215379 1.3125759774677 0
"470" 0.734 2.65003106339182 6.09431902133025 1.52290100126509 1.1160049708604 1.31228397647956 0
"471" 0.7345 2.64884055621141 6.08757419643842 1.52242656153962 1.11427445517241 1.31199217351256 0
"472" 0.735 2.64765087303089 6.08083660417416 1.5219532894312 1.11254806507408 1.31170054893583 0
"473" 0.7355 2.64646201245267 6.07410623075051 1.52147969195507 1.11082100104342 1.31140917883385 0
"474" 0.736 2.64527397359205 6.06738306539246 1.52100590126575 1.10909369066704 1.31111799970507 0
"475" 0.7365 2.64408675479944 6.06066709359872 1.52053193928088 1.10736620434415 1.31082701595685 0
"476" 0.737 2.6429003554716 6.05395830647799 1.52005796781009 1.10563906177146 1.31053621388767 0
"477" 0.7375 2.64171477392673 6.04725668954594 1.51958398624342 1.10391226069783 1.31024569201332 0
"478" 0.738 2.64053000914241 6.04056223112094 1.5191102539634 1.10218663324639 1.30995534047091 0
"479" 0.7385 2.63934606014374 6.03387492007086 1.51863469727577 1.1004555311868 1.30966518481931 0
"480" 0.739 2.63816292574338 6.02719474423834 1.51816111240996 1.09873112689022 1.30937524261911 0
"481" 0.7395 2.6369806043553 6.02052169018888 1.5176871751785 1.09700596480227 1.30908554602728 0
"482" 0.74 2.63579909502318 6.0138557464952 1.51721291810405 1.09528015301164 1.30879603429691 0
"483" 0.7405 2.63461839698367 6.00719690312862 1.51673864500155 1.09355466522791 1.30850671750393 0
"484" 0.741 2.63343850863246 6.00054514647223 1.51626424507442 1.09182914608806 1.30821764090117 0
"485" 0.7415 2.63225942904026 5.9939004649783 1.51578954560586 1.09010304393415 1.30792877147739 0
"486" 0.742 2.63108115683428 5.98726284711466 1.51531527918587 1.08837870310275 1.30764010236098 0
"487" 0.7425 2.62990369078693 5.9806322793627 1.51483916602402 1.0866488308338 1.30735165009325 0
"488" 0.743 2.62872703053843 5.97400875435666 1.51436530067311 1.0849265257673 1.30706341496504 0
"489" 0.7435 2.62755117410569 5.96739225609104 1.51389103558013 1.0832033142133 1.30677540661506 0
"490" 0.744 2.62637612029465 5.96078277277174 1.51341648440021 1.08147956454285 1.30648757198442 0
"491" 0.7445 2.62520186852733 5.95418029537719 1.51294173890353 1.07975557000563 1.30619999140358 0
"492" 0.745 2.62402841755399 5.94758481131053 1.51246693960526 1.07803177984558 1.30591263707364 0
"493" 0.7455 2.62285576552347 5.94099630663952 1.51199201052437 1.07630795177257 1.30562546931427 0
"494" 0.746 2.62168391207036 5.93441477231453 1.51151712514082 1.07458463967871 1.30533849626317 0
"495" 0.7465 2.62051285606063 5.92784019683364 1.51104208841293 1.07286122116208 1.30505180808589 0
"496" 0.747 2.61934259596295 5.92127256736101 1.51056589718323 1.07113449675421 1.30476530190574 0
"497" 0.7475 2.61817313082019 5.91471187281511 1.51009136027196 1.06941342847737 1.30447898552883 0
"498" 0.748 2.61700445945286 5.90815810125078 1.50961645986909 1.06769157501513 1.30419292430936 0
"499" 0.7485 2.61583658096639 5.90161124246654 1.50914135790619 1.06596945627088 1.30390709365372 0
"500" 0.749 2.6146694940922 5.89507128434772 1.50866614668031 1.06424736663327 1.30362145129739 0
"501" 0.7495 2.6135031973438 5.88853821363142 1.50819080003895 1.0625252233069 1.30333597579881 0
"502" 0.75 2.6123376901116 5.88201202122054 1.5077154034001 1.06080329829321 1.30305085001232 0
"503" 0.7505 2.61117297106249 5.87549269503128 1.50723989737578 1.05908140295252 1.30276588815239 0
"504" 0.751 2.61000903924307 5.8689802241002 1.50676438948373 1.05735987971434 1.30248111768813 0
"505" 0.7515 2.60884589331971 5.86247459640145 1.5062880923388 1.05563622359578 1.30219660607118 0
"506" 0.752 2.60768353248777 5.85597580145941 1.50581291704762 1.05391651597904 1.30191230903427 0
"507" 0.7525 2.60652195502606 5.84948382552125 1.50533744016766 1.05219622541986 1.30162822469574 0
"508" 0.753 2.60536116020408 5.84299865928751 1.50486180687897 1.05047581616009 1.30134436635454 0
"509" 0.7535 2.60420114723006 5.83652029236182 1.5043860743955 1.04875547027732 1.30106074165145 0
"510" 0.754 2.60304191464195 5.83004871264693 1.50391019088037 1.04703502333781 1.3007773360763 0
"511" 0.7545 2.60188346148427 5.82358390890672 1.50343431816689 1.04531498980523 1.30049412355752 0
"512" 0.755 2.60072578649136 5.81712586933187 1.50295833488982 1.04359498436552 1.30021119599515 0
"513" 0.7555 2.59956888860936 5.81067458387483 1.5024820309941 1.04187434032568 1.29992847023647 0
"514" 0.756 2.59841276686176 5.80423004048192 1.50200615920945 1.04015544792214 1.29964595704635 0
"515" 0.7565 2.59725742017632 5.79779222918505 1.50153015578662 1.03843651626495 1.29936368068349 0
"516" 0.757 2.59610284731334 5.79136113746784 1.50105405434584 1.03671765337374 1.29908163812533 0
"517" 0.7575 2.59494904724589 5.78493675538712 1.50057779935173 1.03499868335323 1.29879981926123 0
"518" 0.758 2.59379601864764 5.77851907032472 1.50010154169418 1.03328008489272 1.29851818668633 0
"519" 0.7585 2.59264376091722 5.77210807386419 1.49962499616285 1.03156095440381 1.29823685948342 0
"520" 0.759 2.59149227258649 5.76570375266803 1.49914718317586 1.02983818993946 1.29795573326307 0
"521" 0.7595 2.59034155293915 5.759306097709 1.49867161803512 1.02812292846273 1.29767481464224 0
"522" 0.76 2.58919160042143 5.75291509650191 1.49819554196256 1.0264064252463 1.29739415290692 0
"523" 0.7605 2.58804241460239 5.74653073991855 1.49771922777553 1.0246895487701 1.29711371986372 0
"524" 0.761 2.58689399366586 5.74015301468155 1.49724272992608 1.02297247197233 1.29683350681683 0
"525" 0.7615 2.58574633678096 5.7337819102068 1.49676608738376 1.02125531808774 1.29655349860417 0
"526" 0.762 2.58459944330792 5.72741741884198 1.49628927846436 1.01953801955304 1.29627379261986 0
"527" 0.7625 2.58345331173108 5.72105952668869 1.49581240403906 1.01782089546873 1.29599428276395 0
"528" 0.763 2.58230794124138 5.7147082242316 1.49533570510377 1.01610470731372 1.29571497335514 0
"529" 0.7635 2.58116333048125 5.70836349966886 1.4948572361474 1.01438330846155 1.29543594854145 0
"530" 0.764 2.58001947855248 5.70202534303903 1.49438111623051 1.01266971529321 1.2951571604317 0
"531" 0.7645 2.57887638465675 5.69569374488688 1.49390457023682 1.0109551540507 1.29487857082506 0
"532" 0.765 2.577734047416 5.68936869266889 1.49342778018798 1.00924020407987 1.29460023591294 0
"533" 0.7655 2.57659246582596 5.68305017622817 1.49295078608396 1.00752499181218 1.29432214754399 0
"534" 0.766 2.57545163865835 5.67673818369009 1.49247365563465 1.00580973169301 1.29404428452587 0
"535" 0.7665 2.57431156515933 5.67043270632367 1.49199645487634 1.00409463227347 1.29376665110635 0
"536" 0.767 2.57317224412227 5.66413373268234 1.49151922371688 1.0023798197485 1.29348927554538 0
"537" 0.7675 2.57203367466581 5.657841253098 1.49104184204577 1.00066491497001 1.29321212802326 0
"538" 0.768 2.57089585544368 5.65155525547916 1.49056434343385 0.998950025061971 1.2929351911757 0
"539" 0.7685 2.56975878580637 5.64527573105053 1.49008618286301 0.997233433229279 1.29265855028702 0
"540" 0.769 2.56862246452333 5.63900266812129 1.48960919065372 0.995520905631099 1.29238212069984 0
"541" 0.7695 2.56748689028923 5.63273605612586 1.48913191857388 0.993807877794969 1.2921059223662 0
"542" 0.77 2.56635206235481 5.62647588453285 1.48865445537923 0.992094631847255 1.29182998235919 0
"543" 0.7705 2.56521797969548 5.62022214337725 1.48817686632504 0.990381373089549 1.29155427781372 0
"544" 0.771 2.56408464150516 5.61397482424085 1.48769919375281 0.988668235367254 1.29127881382952 0
"545" 0.7715 2.5629520462692 5.60773391332922 1.48722147900281 0.986955348639983 1.29100358627055 0
"546" 0.772 2.561820193193 5.6014994023697 1.48674364183879 0.985242461315756 1.29072861838589 0
"547" 0.7725 2.56068908098266 5.59527127869084 1.4862657355124 0.983529740530886 1.29045388677618 0
"548" 0.773 2.55955870878439 5.58904953341999 1.4857868454736 0.981814313401016 1.2901793601702 0
"549" 0.7735 2.5584290760956 5.58283415874772 1.48530940748679 0.980103834689762 1.28990515399522 0
"550" 0.774 2.55730018096554 5.57662513953854 1.48483166171199 0.978392770723227 1.28963115817817 0
